"ID","City","Group_size","Age","MPI#Mean","TOM","BUMO","BUMO_Previous","MostFavourite","Gender","MPI#detail","Age#group","Age#Group#2","MPI","MPI#2","Occupation","Occupation#group","Year","MPI_Mean_Use","MPI#detail_imp","Age_imp"
800182,"Đà Nẵng",4,32,8249,"Other","Other",NA,"Other","Female","7.5M – 8.99M","30 - 39","30 - 34","4.5M – 8.9M","2","Skilled Labor","Blue Collar",2019,8249,FALSE,FALSE
803263,"Hà Nội",4,49,8249,"Other","Other",NA,"Other","Male","7.5M – 8.99M","40 - 60","> 45","4.5M – 8.9M","2","Unskilled Labor","Blue Collar",2019,8249,FALSE,FALSE
803841,"Cần Thơ",4,29,8249,"Other","Other",NA,"Other","Male","7.5M – 8.99M","20 - 29","25 - 29","4.5M – 8.9M","2","Skilled Labor","Blue Collar",2019,8249,FALSE,FALSE
805281,"Hà Nội",4,23,8249,"Other","Other",NA,"Other","Male","7.5M – 8.99M","20 - 29","20 - 24","4.5M – 8.9M","2","Professional","White Collar",2019,8249,FALSE,FALSE
805639,"Hà Nội",4,26,8249,"Other","Other",NA,"Other","Male","7.5M – 8.99M","20 - 29","25 - 29","4.5M – 8.9M","2","Professional","White Collar",2019,8249,FALSE,FALSE
808107,"Cần Thơ",4,35,8249,"Other","Other",NA,"Other","Male","7.5M – 8.99M","30 - 39","35 - 39","4.5M – 8.9M","2","Professional","White Collar",2019,8249,FALSE,FALSE
808216,"Hà Nội",4,24,8249,"Other","Other",NA,"Other","Male","7.5M – 8.99M","20 - 29","20 - 24","4.5M – 8.9M","2","Officer - Staff level","White Collar",2019,8249,FALSE,FALSE
808541,"Hải Phòng",4,40,8249,"Other","Other",NA,"Other","Male","7.5M – 8.99M","40 - 60","40 - 44","4.5M – 8.9M","2","Skilled Labor","Blue Collar",2019,8249,FALSE,FALSE
808665,"Hà Nội",4,39,8249,"Other","Other",NA,"Other","Female","7.5M – 8.99M","30 - 39","35 - 39","4.5M – 8.9M","2","Small Business","Self Employed - Small Business and Freelance",2019,8249,FALSE,FALSE
810241,"Hà Nội",4,35,8249,"Other","Other",NA,"Other","Female","7.5M – 8.99M","30 - 39","35 - 39","4.5M – 8.9M","2","Officer - Staff level","White Collar",2019,8249,FALSE,FALSE
810675,"Nha Trang",4,45,8249,"Other","Other",NA,"Other","Female","7.5M – 8.99M","40 - 60","> 45","4.5M – 8.9M","2","Unskilled Labor","Blue Collar",2019,8249,FALSE,FALSE
813495,"Nha Trang",4,32,8249,"Other","Other",NA,"Other","Male","7.5M – 8.99M","30 - 39","30 - 34","4.5M – 8.9M","2","Officer - Staff level","White Collar",2019,8249,FALSE,FALSE
816970,"Hà Nội",4,39,8249,"Other","Other",NA,"Other","Male","7.5M – 8.99M","30 - 39","35 - 39","4.5M – 8.9M","2","Officer - Staff level","White Collar",2019,8249,FALSE,FALSE
817426,"Đà Nẵng",4,40,8249,"Other","Other",NA,"Other","Male","7.5M – 8.99M","40 - 60","40 - 44","4.5M – 8.9M","2","Agriculture / Forestry","Other Occupations",2019,8249,FALSE,FALSE
817624,"Nha Trang",4,42,8249,"Other","Other",NA,"Other","Male","7.5M – 8.99M","40 - 60","40 - 44","4.5M – 8.9M","2","Agriculture / Forestry","Other Occupations",2019,8249,FALSE,FALSE
818023,"Cần Thơ",4,29,8249,"Other","Other",NA,"Other","Female","7.5M – 8.99M","20 - 29","25 - 29","4.5M – 8.9M","2","Lecturer / Teacher","White Collar",2019,8249,FALSE,FALSE
818268,"Hà Nội",4,47,8249,"Other","Other",NA,"Other","Male","7.5M – 8.99M","40 - 60","> 45","4.5M – 8.9M","2","Skilled Labor","Blue Collar",2019,8249,FALSE,FALSE
818769,"Hồ Chí Minh",4,39,8249,"Other","Other",NA,"Other","Female","7.5M – 8.99M","30 - 39","35 - 39","4.5M – 8.9M","2","Housewife","None Working",2019,8249,FALSE,FALSE
819379,"Hà Nội",4,55,8249,"Other","Other",NA,"Other","Male","7.5M – 8.99M","40 - 60","> 45","4.5M – 8.9M","2","Skilled Labor","Blue Collar",2019,8249,FALSE,FALSE
823425,"Hà Nội",4,36,8249,"Other","Other",NA,"Other","Female","7.5M – 8.99M","30 - 39","35 - 39","4.5M – 8.9M","2","Officer - Staff level","White Collar",2019,8249,FALSE,FALSE
823517,"Hồ Chí Minh",4,50,8249,"Other","Other",NA,"Other","Male","7.5M – 8.99M","40 - 60","> 45","4.5M – 8.9M","2","Skilled Labor","Blue Collar",2019,8249,FALSE,FALSE
826302,"Hà Nội",4,34,8249,"Other","Other",NA,"Other","Female","7.5M – 8.99M","30 - 39","30 - 34","4.5M – 8.9M","2","Officer - Staff level","White Collar",2019,8249,FALSE,FALSE
826501,"Đà Nẵng",4,36,8249,"Other","Other",NA,"Other","Male","7.5M – 8.99M","30 - 39","35 - 39","4.5M – 8.9M","2","Unskilled Labor","Blue Collar",2019,8249,FALSE,FALSE
827262,"Hải Phòng",4,47,8249,"Other","Other",NA,"Other","Male","7.5M – 8.99M","40 - 60","> 45","4.5M – 8.9M","2","Unskilled Labor","Blue Collar",2019,8249,FALSE,FALSE
827436,"Hải Phòng",4,49,8249,"Other","Other",NA,"Other","Female","7.5M – 8.99M","40 - 60","> 45","4.5M – 8.9M","2","Housewife","None Working",2019,8249,FALSE,FALSE
827732,"Hà Nội",4,29,8249,"Other","Other",NA,"Other","Female","7.5M – 8.99M","20 - 29","25 - 29","4.5M – 8.9M","2","Officer - Staff level","White Collar",2019,8249,FALSE,FALSE
827863,"Hải Phòng",4,30,8249,"Other","Other",NA,"Other","Male","7.5M – 8.99M","30 - 39","30 - 34","4.5M – 8.9M","2","Freelance","Self Employed - Small Business and Freelance",2019,8249,FALSE,FALSE
828262,"Hà Nội",4,38,8249,"Other","Other",NA,"Other","Female","7.5M – 8.99M","30 - 39","35 - 39","4.5M – 8.9M","2","Small Business","Self Employed - Small Business and Freelance",2019,8249,FALSE,FALSE
831550,"Hà Nội",4,40,8249,"Other","Other",NA,"Other","Female","7.5M – 8.99M","40 - 60","40 - 44","4.5M – 8.9M","2","Professional","White Collar",2019,8249,FALSE,FALSE
834889,"Cần Thơ",4,36,8249,"Other","Other",NA,"Other","Male","7.5M – 8.99M","30 - 39","35 - 39","4.5M – 8.9M","2","Lecturer / Teacher","White Collar",2019,8249,FALSE,FALSE
853864,"Hà Nội",4,45,8249,"Other","Other",NA,"Other","Female","7.5M – 8.99M","40 - 60","> 45","4.5M – 8.9M","2","Small Business","Self Employed - Small Business and Freelance",2019,8249,FALSE,FALSE
348327,"Cần Thơ",4,58,5499,"Other","Other",NA,"Other","Male","4.5M – 6.49M","40 - 60","> 45","4.5M – 8.9M","2","Officer - Staff level","White Collar",2018,5499,FALSE,FALSE
366266,"Hải Phòng",4,30,5499,"Other","Other",NA,"Other","Female","4.5M – 6.49M","30 - 39","30 - 34","4.5M – 8.9M","2","Officer - Staff level","White Collar",2018,5499,FALSE,FALSE
372415,"Hải Phòng",4,35,5499,"Other","Other",NA,"Other","Male","4.5M – 6.49M","30 - 39","35 - 39","4.5M – 8.9M","2","Broker/ Service provider with no employee","Self Employed - Small Business and Freelance",2018,5499,FALSE,FALSE
374727,"Đà Nẵng",4,27,5499,"Other","Other",NA,"Other","Female","4.5M – 6.49M","20 - 29","25 - 29","4.5M – 8.9M","2","Officer - Staff level","White Collar",2018,5499,FALSE,FALSE
378334,"Cần Thơ",4,29,5499,"Other","Other",NA,"Other","Female","4.5M – 6.49M","20 - 29","25 - 29","4.5M – 8.9M","2","Housewife","None Working",2018,5499,FALSE,FALSE
383411,"Cần Thơ",4,35,5499,"Other","Other",NA,"Other","Female","4.5M – 6.49M","30 - 39","35 - 39","4.5M – 8.9M","2","Officer - Staff level","White Collar",2018,5499,FALSE,FALSE
383475,"Cần Thơ",4,35,5499,"Other","Other",NA,"Other","Male","4.5M – 6.49M","30 - 39","35 - 39","4.5M – 8.9M","2","Housewife","None Working",2018,5499,FALSE,FALSE
384175,"Hồ Chí Minh",4,24,5499,"Other","Other",NA,"Other","Female","4.5M – 6.49M","20 - 29","20 - 24","4.5M – 8.9M","2","Officer - Staff level","White Collar",2018,5499,FALSE,FALSE
384565,"Đà Nẵng",4,34,5499,"Other","Other",NA,"Other","Female","4.5M – 6.49M","30 - 39","30 - 34","4.5M – 8.9M","2","Officer - Staff level","White Collar",2018,5499,FALSE,FALSE
389206,"Cần Thơ",4,29,5499,"Other","Other",NA,"Other","Male","4.5M – 6.49M","20 - 29","25 - 29","4.5M – 8.9M","2","Civil servant - Staff level","White Collar",2018,5499,FALSE,FALSE
389770,"Cần Thơ",4,46,5499,"Other","Other",NA,"Other","Male","4.5M – 6.49M","40 - 60","> 45","4.5M – 8.9M","2","Officer - Staff level","White Collar",2018,5499,FALSE,FALSE
392010,"Hà Nội",4,30,5499,"Other","Other",NA,"Other","Male","4.5M – 6.49M","30 - 39","30 - 34","4.5M – 8.9M","2","Professional","White Collar",2018,5499,FALSE,FALSE
394486,"Hải Phòng",4,27,5499,"Other","Other",NA,"Other","Female","4.5M – 6.49M","20 - 29","25 - 29","4.5M – 8.9M","2","Officer - Staff level","White Collar",2018,5499,FALSE,FALSE
394546,"Hải Phòng",4,34,5499,"Other","Other",NA,"Other","Female","4.5M – 6.49M","30 - 39","30 - 34","4.5M – 8.9M","2","Officer - Staff level","White Collar",2018,5499,FALSE,FALSE
399518,"Hà Nội",4,49,5499,"Other","Other",NA,"Other","Female","4.5M – 6.49M","40 - 60","> 45","4.5M – 8.9M","2","Housewife","None Working",2018,5499,FALSE,FALSE
407597,"Hải Phòng",4,43,5499,"Other","Other",NA,"Other","Female","4.5M – 6.49M","40 - 60","40 - 44","4.5M – 8.9M","2","Broker/ Service provider with no employee","Self Employed - Small Business and Freelance",2018,5499,FALSE,FALSE
407598,"Hải Phòng",4,48,5499,"Other","Other",NA,"Other","Female","4.5M – 6.49M","40 - 60","> 45","4.5M – 8.9M","2","Officer - Staff level","White Collar",2018,5499,FALSE,FALSE
411354,"Hà Nội",4,25,5499,"Other","Other",NA,"Other","Male","4.5M – 6.49M","20 - 29","25 - 29","4.5M – 8.9M","2","Lecturer / Teacher","White Collar",2018,5499,FALSE,FALSE
411360,"Hải Phòng",4,31,5499,"Other","Other",NA,"Other","Female","4.5M – 6.49M","30 - 39","30 - 34","4.5M – 8.9M","2","Officer - Staff level","White Collar",2018,5499,FALSE,FALSE
415193,"Nha Trang",4,22,5499,"Other","Other",NA,"Other","Female","4.5M – 6.49M","20 - 29","20 - 24","4.5M – 8.9M","2","Officer - Staff level","White Collar",2018,5499,FALSE,FALSE
415715,"Cần Thơ",4,25,5499,"Other","Other",NA,"Other","Female","4.5M – 6.49M","20 - 29","25 - 29","4.5M – 8.9M","2","Housewife","None Working",2018,5499,FALSE,FALSE
417362,"Cần Thơ",4,48,5499,"Other","Other",NA,"Other","Male","4.5M – 6.49M","40 - 60","> 45","4.5M – 8.9M","2","Officer - Staff level","White Collar",2018,5499,FALSE,FALSE
418199,"Đà Nẵng",4,55,5499,"Other","Other",NA,"Other","Female","4.5M – 6.49M","40 - 60","> 45","4.5M – 8.9M","2","Housewife","None Working",2018,5499,FALSE,FALSE
426763,"Hải Phòng",4,36,5499,"Other","Other",NA,"Other","Female","4.5M – 6.49M","30 - 39","35 - 39","4.5M – 8.9M","2","Officer - Staff level","White Collar",2018,5499,FALSE,FALSE
432041,"Hồ Chí Minh",4,40,5499,"Other","Other",NA,"Other","Female","4.5M – 6.49M","40 - 60","40 - 44","4.5M – 8.9M","2","Housewife","None Working",2018,5499,FALSE,FALSE
436610,"Nha Trang",4,46,5499,"Other","Other",NA,"Other","Female","4.5M – 6.49M","40 - 60","> 45","4.5M – 8.9M","2","Housewife","None Working",2018,5499,FALSE,FALSE
438703,"Hải Phòng",4,50,5499,"Other","Other",NA,"Other","Female","4.5M – 6.49M","40 - 60","> 45","4.5M – 8.9M","2","Broker/ Service provider with no employee","Self Employed - Small Business and Freelance",2018,5499,FALSE,FALSE
440277,"Đà Nẵng",4,26,5499,"Other","Other",NA,"Other","Male","4.5M – 6.49M","20 - 29","25 - 29","4.5M – 8.9M","2","Officer - Staff level","White Collar",2018,5499,FALSE,FALSE
441058,"Nha Trang",4,25,5499,"Other","Other",NA,"Other","Female","4.5M – 6.49M","20 - 29","25 - 29","4.5M – 8.9M","2","Officer - Staff level","White Collar",2018,5499,FALSE,FALSE
444617,"Cần Thơ",4,28,5499,"Other","Other",NA,"Other","Female","4.5M – 6.49M","20 - 29","25 - 29","4.5M – 8.9M","2","Lecturer / Teacher","White Collar",2018,5499,FALSE,FALSE
444620,"Cần Thơ",4,22,5499,"Other","Other",NA,"Other","Female","4.5M – 6.49M","20 - 29","20 - 24","4.5M – 8.9M","2","Pupil / Student","None Working",2018,5499,FALSE,FALSE
445062,"Hải Phòng",4,46,5499,"Other","Other",NA,"Other","Male","4.5M – 6.49M","40 - 60","> 45","4.5M – 8.9M","2","Lecturer / Teacher","White Collar",2018,5499,FALSE,FALSE
446882,"Hải Phòng",4,31,5499,"Other","Other",NA,"Other","Female","4.5M – 6.49M","30 - 39","30 - 34","4.5M – 8.9M","2","Officer - Staff level","White Collar",2018,5499,FALSE,FALSE
448213,"Hải Phòng",4,44,5499,"Other","Other",NA,"Other","Female","4.5M – 6.49M","40 - 60","40 - 44","4.5M – 8.9M","2","Small Business","Self Employed - Small Business and Freelance",2018,5499,FALSE,FALSE
451135,"Hồ Chí Minh",4,53,5499,"Other","Other",NA,"Other","Female","4.5M – 6.49M","40 - 60","> 45","4.5M – 8.9M","2","Housewife","None Working",2018,5499,FALSE,FALSE
451413,"Hà Nội",4,48,5499,"Other","Other",NA,"Other","Female","4.5M – 6.49M","40 - 60","> 45","4.5M – 8.9M","2","Broker/ Service provider with no employee","Self Employed - Small Business and Freelance",2018,5499,FALSE,FALSE
452749,"Hà Nội",4,25,5499,"Other","Other",NA,"Other","Female","4.5M – 6.49M","20 - 29","25 - 29","4.5M – 8.9M","2","Broker/ Service provider with no employee","Self Employed - Small Business and Freelance",2018,5499,FALSE,FALSE
453761,"Hà Nội",4,41,5499,"Other","Other",NA,"Other","Female","4.5M – 6.49M","40 - 60","40 - 44","4.5M – 8.9M","2","Small Business","Self Employed - Small Business and Freelance",2018,5499,FALSE,FALSE
455740,"Hà Nội",4,50,5499,"Other","Other",NA,"Other","Male","4.5M – 6.49M","40 - 60","> 45","4.5M – 8.9M","2","Professional","White Collar",2018,5499,FALSE,FALSE
457213,"Hà Nội",4,42,5499,"Other","Other",NA,"Other","Female","4.5M – 6.49M","40 - 60","40 - 44","4.5M – 8.9M","2","Broker/ Service provider with no employee","Self Employed - Small Business and Freelance",2018,5499,FALSE,FALSE
457699,"Hồ Chí Minh",4,60,5499,"Other","Other",NA,"Other","Female","4.5M – 6.49M","40 - 60","> 45","4.5M – 8.9M","2","Housewife","None Working",2018,5499,FALSE,FALSE
724930,"Hải Phòng",4,39,5499,"Other","Other",NA,"Other","Female","4.5M – 6.49M","30 - 39","35 - 39","4.5M – 8.9M","2","Freelance","Self Employed - Small Business and Freelance",2019,5499,FALSE,FALSE
739475,"Hà Nội",4,36,5499,"Other","Other",NA,"Other","Female","4.5M – 6.49M","30 - 39","35 - 39","4.5M – 8.9M","2","Housewife","None Working",2019,5499,FALSE,FALSE
763355,"Hà Nội",4,23,5499,"Other","Other",NA,"Other","Male","4.5M – 6.49M","20 - 29","20 - 24","4.5M – 8.9M","2","Pupil / Student","None Working",2019,5499,FALSE,FALSE
764111,"Cần Thơ",4,28,5499,"Other","Other",NA,"Other","Female","4.5M – 6.49M","20 - 29","25 - 29","4.5M – 8.9M","2","Lecturer / Teacher","White Collar",2019,5499,FALSE,FALSE
767540,"Cần Thơ",4,34,5499,"Other","Other",NA,"Other","Female","4.5M – 6.49M","30 - 39","30 - 34","4.5M – 8.9M","2","Housewife","None Working",2019,5499,FALSE,FALSE
778133,"Đà Nẵng",4,37,5499,"Other","Other",NA,"Other","Female","4.5M – 6.49M","30 - 39","35 - 39","4.5M – 8.9M","2","Lecturer / Teacher","White Collar",2019,5499,FALSE,FALSE
778485,"Hải Phòng",4,37,5499,"Other","Other",NA,"Other","Female","4.5M – 6.49M","30 - 39","35 - 39","4.5M – 8.9M","2","Freelance","Self Employed - Small Business and Freelance",2019,5499,FALSE,FALSE
792844,"Hà Nội",4,35,5499,"Other","Other",NA,"Other","Female","4.5M – 6.49M","30 - 39","35 - 39","4.5M – 8.9M","2","Officer - Staff level","White Collar",2019,5499,FALSE,FALSE
795151,"Hồ Chí Minh",4,18,5499,"Other","Other",NA,"Other","Male","4.5M – 6.49M","16 - 19","16 - 19","4.5M – 8.9M","2","Pupil / Student","None Working",2019,5499,FALSE,FALSE
799018,"Hồ Chí Minh",4,19,5499,"Other","Other",NA,"Other","Male","4.5M – 6.49M","16 - 19","16 - 19","4.5M – 8.9M","2","Freelance","Self Employed - Small Business and Freelance",2019,5499,FALSE,FALSE
803696,"Nha Trang",4,34,5499,"Other","Other",NA,"Other","Female","4.5M – 6.49M","30 - 39","30 - 34","4.5M – 8.9M","2","Small Business","Self Employed - Small Business and Freelance",2019,5499,FALSE,FALSE
805980,"Hà Nội",4,27,5499,"Other","Other",NA,"Other","Female","4.5M – 6.49M","20 - 29","25 - 29","4.5M – 8.9M","2","Officer - Staff level","White Collar",2019,5499,FALSE,FALSE
807302,"Nha Trang",4,28,5499,"Other","Other",NA,"Other","Male","4.5M – 6.49M","20 - 29","25 - 29","4.5M – 8.9M","2","Professional","White Collar",2019,5499,FALSE,FALSE
810403,"Hà Nội",4,37,5499,"Other","Other",NA,"Other","Female","4.5M – 6.49M","30 - 39","35 - 39","4.5M – 8.9M","2","Housewife","None Working",2019,5499,FALSE,FALSE
812179,"Cần Thơ",4,46,5499,"Other","Other",NA,"Other","Male","4.5M – 6.49M","40 - 60","> 45","4.5M – 8.9M","2","Agriculture / Forestry","Other Occupations",2019,5499,FALSE,FALSE
817919,"Cần Thơ",4,24,5499,"Other","Other",NA,"Other","Female","4.5M – 6.49M","20 - 29","20 - 24","4.5M – 8.9M","2","Small Business","Self Employed - Small Business and Freelance",2019,5499,FALSE,FALSE
826368,"Hà Nội",4,22,5499,"Other","Other",NA,"Other","Female","4.5M – 6.49M","20 - 29","20 - 24","4.5M – 8.9M","2","Small Business","Self Employed - Small Business and Freelance",2019,5499,FALSE,FALSE
831750,"Hải Phòng",4,30,5499,"Other","Other",NA,"Other","Female","4.5M – 6.49M","30 - 39","30 - 34","4.5M – 8.9M","2","Officer - Staff level","White Collar",2019,5499,FALSE,FALSE
831960,"Cần Thơ",4,31,5499,"Other","Other",NA,"Other","Female","4.5M – 6.49M","30 - 39","30 - 34","4.5M – 8.9M","2","Officer - Staff level","White Collar",2019,5499,FALSE,FALSE
833162,"Cần Thơ",4,52,5499,"Other","Other",NA,"Other","Male","4.5M – 6.49M","40 - 60","> 45","4.5M – 8.9M","2","Small Business","Self Employed - Small Business and Freelance",2019,5499,FALSE,FALSE
835059,"Cần Thơ",4,36,5499,"Other","Other",NA,"Other","Male","4.5M – 6.49M","30 - 39","35 - 39","4.5M – 8.9M","2","Lecturer / Teacher","White Collar",2019,5499,FALSE,FALSE
836202,"Cần Thơ",4,35,5499,"Other","Other",NA,"Other","Male","4.5M – 6.49M","30 - 39","35 - 39","4.5M – 8.9M","2","Small Business","Self Employed - Small Business and Freelance",2019,5499,FALSE,FALSE
838054,"Cần Thơ",4,23,5499,"Other","Other",NA,"Other","Female","4.5M – 6.49M","20 - 29","20 - 24","4.5M – 8.9M","2","Officer - Staff level","White Collar",2019,5499,FALSE,FALSE
841366,"Cần Thơ",4,29,5499,"Other","Other",NA,"Other","Female","4.5M – 6.49M","20 - 29","25 - 29","4.5M – 8.9M","2","Housewife","None Working",2019,5499,FALSE,FALSE
844462,"Cần Thơ",4,36,5499,"Other","Other",NA,"Other","Female","4.5M – 6.49M","30 - 39","35 - 39","4.5M – 8.9M","2","Small Business","Self Employed - Small Business and Freelance",2019,5499,FALSE,FALSE
844644,"Cần Thơ",4,20,5499,"Other","Other",NA,"Other","Male","4.5M – 6.49M","20 - 29","20 - 24","4.5M – 8.9M","2","Pupil / Student","None Working",2019,5499,FALSE,FALSE
845854,"Cần Thơ",4,28,5499,"Other","Other",NA,"Other","Female","4.5M – 6.49M","20 - 29","25 - 29","4.5M – 8.9M","2","Small Business","Self Employed - Small Business and Freelance",2019,5499,FALSE,FALSE
846916,"Cần Thơ",4,29,5499,"Other","Other",NA,"Other","Male","4.5M – 6.49M","20 - 29","25 - 29","4.5M – 8.9M","2","Officer - Staff level","White Collar",2019,5499,FALSE,FALSE
344636,"Cần Thơ",4,26,5499,"Other","Other",NA,"Other","Female","4.5M – 6.49M","20 - 29","25 - 29","4.5M – 8.9M","2","Semi-skilled labor","Blue Collar",2018,5499,FALSE,FALSE
358030,"Cần Thơ",4,35,5499,"Other","Other",NA,"Other","Male","4.5M – 6.49M","30 - 39","35 - 39","4.5M – 8.9M","2","Skilled Labor","Blue Collar",2018,5499,FALSE,FALSE
358031,"Cần Thơ",4,23,5499,"Other","Other",NA,"Other","Male","4.5M – 6.49M","20 - 29","20 - 24","4.5M – 8.9M","2","Skilled Labor","Blue Collar",2018,5499,FALSE,FALSE
358405,"Cần Thơ",4,33,5499,"Other","Other",NA,"Other","Male","4.5M – 6.49M","30 - 39","30 - 34","4.5M – 8.9M","2","Unskilled Labor","Blue Collar",2018,5499,FALSE,FALSE
360734,"Cần Thơ",4,31,5499,"Other","Other",NA,"Other","Male","4.5M – 6.49M","30 - 39","30 - 34","4.5M – 8.9M","2","Unskilled Labor","Blue Collar",2018,5499,FALSE,FALSE
365735,"Cần Thơ",4,39,5499,"Other","Other",NA,"Other","Female","4.5M – 6.49M","30 - 39","35 - 39","4.5M – 8.9M","2","Unskilled Labor","Blue Collar",2018,5499,FALSE,FALSE
366454,"Cần Thơ",4,25,5499,"Other","Other",NA,"Other","Male","4.5M – 6.49M","20 - 29","25 - 29","4.5M – 8.9M","2","Semi-skilled labor","Blue Collar",2018,5499,FALSE,FALSE
367082,"Cần Thơ",4,28,5499,"Other","Other",NA,"Other","Female","4.5M – 6.49M","20 - 29","25 - 29","4.5M – 8.9M","2","Semi-skilled labor","Blue Collar",2018,5499,FALSE,FALSE
371706,"Hải Phòng",4,34,5499,"Other","Other",NA,"Other","Female","4.5M – 6.49M","30 - 39","30 - 34","4.5M – 8.9M","2","Skilled Labor","Blue Collar",2018,5499,FALSE,FALSE
